"true_mu_w","infer_mu_w","true_mu_A","infer_mu_A","true_mu_theta","infer_mu_theta","true_mu_a","infer_mu_a"
2.32961208699271,1.63421612941503,0.575747206714004,0.556244960193996,1.82767653057817,1.76139989050776,0.293507256638259,0.34652065230555
2.37415082659572,2.25129679290856,0.330294618941844,0.445617183592565,1.27566658332944,1.04455804703321,0.277827811148018,0.32825880333365
1.07227906957269,1.48427995762258,0.329940386582166,0.387669120557631,1.7778964774916,1.48062473782239,0.124154235981405,0.159458386480401
2.16089525213465,2.52279562327918,0.433367017190903,0.515754260283098,1.16419440240134,1.17248969198263,0.231002408824861,0.251860215709831
1.78349103778601,1.38064225238274,0.765473415190354,0.677705157393648,0.736820150632411,0.833318037787601,0.451371618919075,0.385347428917359
1.53819189826027,1.25316940589179,0.77756480826065,0.693255955872262,1.16348695824854,0.962574856068644,0.472241954505444,0.42814515813105
1.97317662928253,1.69066649687524,0.643913167528808,0.642920351478838,1.95160050084814,1.55589280256633,0.256871382799,0.214294476966041
0.769333194475621,0.700725323940788,0.639947543432936,0.680990348265424,1.22688189416658,1.32512243178946,0.163538709934801,0.142740984184465
1.81398458080366,1.58629187842049,0.521456773998216,0.418899678876498,0.878687659162097,1.31529139351993,0.227979040425271,0.181600388923517
1.9101295680739,1.77349205773967,0.201363779651001,0.291867220688362,0.889534970279783,0.643516035627623,0.222786248102784,0.280297194708725
1.41548355249688,1.14854652529103,0.565362471528351,0.543668332490156,1.3130239113234,1.09660316914279,0.143124501779675,0.230506002377766
1.93822450330481,2.35015079282776,0.702080935658887,0.584334579583055,1.47481375641655,1.25569994274947,0.49173372136429,0.432997545474333
2.36934449430555,2.19119143055392,0.650913537619636,0.526482304378923,1.00462869845796,0.750262051239081,0.298761371243745,0.24281803812391
1.01085764868185,1.12435558498836,0.471638943534344,0.433280281076686,0.591424619429745,0.726184729499989,0.137229868769646,0.165645139456119
1.42458564508706,1.57958351781982,0.521473996294662,0.565567991927613,1.17696627532132,1.01359189396793,0.184709463268518,0.320120566309701
2.38002904551104,2.18161495426614,0.522426017187536,0.485983976456893,1.75813255016692,1.31513144325511,0.472200298495591,0.540083708363252
2.45645285677165,2.19655700694313,0.200828506145626,0.231380506461823,1.36195600149222,0.82379018906027,0.218738562706858,0.149258644358669
0.734974723309278,1.30766727197335,0.413399572297931,0.456044583087749,1.03002556611318,1.13827560125748,0.361287299543619,0.331442317858031
1.44999416312203,1.42047744342187,0.567279854090884,0.451750335975181,1.3211391173536,1.11476407956941,0.460428191162646,0.505264388567487
1.62066549248993,1.28183794194776,0.697365278331563,0.725417173851338,1.83907789073419,1.8042162922771,0.496318317297846,0.45540026003702
2.30806277459487,2.21470342716038,0.414033199613914,0.404647183352553,1.23498585587367,1.35726322596343,0.272133288532496,0.357835103971573
0.777420335449278,0.882426406808056,0.446381075493991,0.481188634700557,0.757448169752024,0.668597279993027,0.257510768901557,0.249587156485007
2.47778345784172,2.1151279436456,0.544085539365187,0.538531961001939,1.31454649101943,1.25753143785446,0.156763558182865,0.215917953771317
2.39333646511659,1.91520892226902,0.553806982142851,0.54123721090939,1.9422015438322,1.43292568321304,0.211922678537667,0.241008015821901
0.664875116199255,0.992987186569484,0.631794375414029,0.74059820310556,0.97052573307883,1.24349820840989,0.325928889028728,0.482454397026241
1.52842356869951,1.49005249152125,0.436983827129006,0.393454019341819,1.73077182215638,1.4565791023215,0.474055802170187,0.485525081104031
1.28040693420917,1.47646150642225,0.751522357482463,0.771294863336273,0.960581600666046,0.949465183307666,0.243360058031976,0.19461890399404
2.31147626182064,2.06225525064237,0.777542176144198,0.700396955225508,0.778180371737108,1.05734870124667,0.436802872363478,0.379506050461874
1.39393925620243,1.26806795929975,0.340114115318283,0.324854993218571,0.572520165122114,0.897360822433115,0.388963685743511,0.389940523855167
2.17200851999223,2.32880491461722,0.634698559995741,0.592379476996008,0.86851122090593,0.981911202246627,0.400294395722449,0.285443295273234
1.9751912355423,1.80069187148224,0.742180715082213,0.732859812438857,1.02666038321331,1.49788742404543,0.469595380872488,0.345713618479084
2.1221102825366,2.21581008447462,0.562084450852126,0.51300919376523,0.738533572643064,0.843968717201654,0.100951242726296,0.0849276748925314
1.27621656563133,1.04400619029963,0.578904379345477,0.497058063646667,0.956146995187737,0.964495211140635,0.16417196597904,0.17419890348453
1.8703394588083,1.67346494361572,0.762431509792805,0.699514762315105,0.526322487159632,0.534552966919886,0.259709180518985,0.329970262876042
0.507896677590907,0.700824033008255,0.710289650410414,0.729882079821904,1.99482901883312,1.5698882729011,0.37012783093378,0.342650197533665
2.1658321605064,1.91387214195045,0.547892539435998,0.531239687751734,1.70658996899147,1.61194535373344,0.292148806527257,0.302095892028971
0.514668293762952,1.11041734692351,0.692842354346067,0.527619100677777,0.6298709026305,0.481236989272982,0.313531512301415,0.307852675382734
0.915317945647985,1.06803665751476,0.268231165455654,0.236819320389239,1.8048999045277,1.43301603639282,0.226780062913895,0.206420006509114
2.31320281559601,2.18319794807624,0.65870465519838,0.553213209552941,1.33187879505567,1.01018842034075,0.42590303607285,0.469090103325085
1.72355728689581,1.44431441180925,0.574168074317277,0.513340578912447,1.13206763274502,1.43500037751947,0.216887808497995,0.178942398423486
1.25911848107353,1.14927391528112,0.289067964022979,0.354224986533066,0.601455228636041,1.15288583023737,0.263652836531401,0.259758404327031
1.37154316995293,1.66541397820678,0.24815867994912,0.380942498564396,1.34215693478473,1.31855814500407,0.136367323063314,0.151960265449393
0.574862065725029,1.13300633904603,0.478441730793566,0.453731425390013,0.606082841404714,1.16948814492598,0.419438655208796,0.422415166171629
2.44707982754335,2.5347651664634,0.667620896873996,0.531815822067079,0.817087908275425,0.81565949210555,0.243914099875838,0.335750819042985
1.36350249778479,1.06470698456063,0.64011677573435,0.650241799524635,1.32443062018137,1.43292476322864,0.11619503069669,0.178904561892437
2.41515319328755,2.71109444197813,0.690338266640902,0.658864921068109,1.22297217254527,1.07506289268956,0.116434535942972,0.222524097812284
2.27550981100649,2.34808993930812,0.302097488753498,0.457647584600937,0.739204781828448,1.01437300356292,0.481773695349693,0.483831619736505
1.77995753893629,1.71552816177102,0.76683219531551,0.555775644882907,0.724368492607027,0.882884151114106,0.249336497951299,0.228497782158589
2.44193322071806,2.39459123384148,0.376174304820597,0.423899117406318,1.24890932056587,1.1493251517679,0.422567867022008,0.402389294668311
1.73767641466111,1.44765037731124,0.289443231467158,0.464470790462734,1.91084731707815,1.64522579834856,0.464023603592068,0.500280649471148
1.16685442253947,0.98834113011826,0.631627154769376,0.653664489313543,1.00134698988404,0.820488372356621,0.276030485145748,0.203018909838001
1.19349649641663,1.29462435865024,0.394451571488753,0.3631034509013,0.782651494373567,0.921721962321866,0.330534601211548,0.340924025028229
1.29697082284838,1.06034352660021,0.667285699117929,0.679293845244333,0.904574267449789,1.06706771661205,0.129467118065804,0.155991989634287
2.06938555138186,1.9867832867797,0.436664601089433,0.389502648083136,1.29611611715518,1.14794367097166,0.16585095776245,0.236827770275933
0.577872982248664,1.14507058519103,0.60715572074987,0.542328780546836,0.532175342785195,0.867598667703317,0.395956310350448,0.414531188068646
1.99759077234194,1.62696402211863,0.665495025645942,0.714440837162795,1.69814046123065,1.3658731814121,0.290284405089915,0.307538005293329
1.85455366037786,1.5935444303335,0.312721426412463,0.349284950465828,0.665502650314011,1.23699922047727,0.37420838130638,0.434265071935825
0.842528660781682,1.03077685405235,0.217451491346583,0.372091312460153,1.30969742871821,1.3782655428004,0.480605977121741,0.368467902718163
1.02217592764646,0.899472289381687,0.281428278237581,0.327293154984283,1.35685084620491,1.85217760521268,0.298985795024782,0.344982324973382
1.5288258693181,1.43803778562037,0.608098506880924,0.453151539357124,1.42842732043937,1.13577724745142,0.288200250640512,0.211841410148788
1.85121454903856,1.99383913830014,0.76089377226308,0.618311961748552,1.57228054024745,1.52959256120328,0.324076780024916,0.348905047905117
2.46563439583406,2.47885142397144,0.530296450620517,0.437717503398097,0.68495086801704,1.34266070417817,0.361004048213363,0.353543164399982
2.01908853510395,1.9975174411881,0.561059741256759,0.507590150110667,0.966574428137392,1.12406233324278,0.211829399503768,0.278084413479761
1.63297684816644,1.14908309396133,0.318196692876518,0.349424365213107,1.91860874393024,1.32326845174085,0.491963035799563,0.457768857314647
2.1993794371374,2.02327476724987,0.521141966339201,0.506122322104819,1.25003763858695,1.00433342707639,0.357545643206686,0.2678593337703
0.87894787080586,1.31264358029234,0.307733443565667,0.349545209130289,0.702845748630352,0.924919069475228,0.333031374309212,0.22629175127582
1.04257322940975,1.37246805501359,0.471131896646693,0.634760067901004,1.80388673080597,1.74434734571724,0.346348410379142,0.364385215544507
2.15631697047502,1.95677298293356,0.390232011070475,0.315874117686809,0.807574418140575,1.13444641454321,0.470056117791682,0.43263387535718
1.88640964077786,1.12706415204584,0.269704802241176,0.309198994432511,1.88756883644965,1.09668986084591,0.256009158119559,0.236514217846999
0.981089479289949,1.13829814277111,0.311661294056103,0.399681005008128,1.83013039734215,1.35557348504132,0.215167874004692,0.216838687240327
0.585977592039853,0.970160492004154,0.637838057987392,0.730353598776717,0.704443737864494,0.930989682017225,0.136294385883957,0.135722566381353
0.780958188232034,0.98440890970867,0.447123242728412,0.473659598487288,1.67802416323684,1.12796449231304,0.228813561610878,0.235441637713908
0.932770830113441,1.12617063123242,0.448429809045047,0.566624499923888,1.17995512124617,1.30946259806563,0.403308045025915,0.336338993499994
1.45879712840542,1.58922856312463,0.488186077401042,0.363757388240743,0.703613629098982,0.440118827655768,0.141765171848238,0.0745194745343388
0.894820684567094,0.959217453016137,0.456496679363772,0.588847774505229,1.82783155527432,1.52315283858882,0.384111141040921,0.356566733649523
1.93871167534962,2.16876768655347,0.281894216081128,0.295672714443885,1.00507031020243,1.00486983941938,0.48659095345065,0.501794367262895
0.515769477467984,0.891664831672844,0.694807643815875,0.617842440755115,0.978911172715016,0.971801877378267,0.180596490483731,0.298601481731224
1.25097992923111,1.01480675288305,0.555382545525208,0.453605857996001,1.1056742221117,1.07668672870902,0.143395461793989,0.175104490262305
1.52881541661918,1.87924480016414,0.676638186583296,0.637947852842973,1.2186159605626,1.25284604936644,0.122160871513188,0.153953011504347
0.503141108434647,1.06570993918181,0.661419455427677,0.759412319858208,1.05185273033567,1.18577078889921,0.43188940603286,0.453918449917537
1.66320800501853,1.84066386828774,0.750833850353956,0.872948340588207,1.19853585143574,1.13472629165425,0.332479102630168,0.328919643960716
0.815810416359454,0.583439835326562,0.717577866232023,0.569749771113253,0.574838229338638,0.483008136744782,0.28803695011884,0.268942450678825
1.21805661171675,1.15845524648956,0.390185142681003,0.46559646562926,0.78103506739717,0.683250782177763,0.246005648002028,0.170197466663763
1.79126375680789,1.88956564553167,0.355556345591322,0.513562757933778,1.97398912056815,1.27364211363317,0.212049850914627,0.166712911771836
2.05164672527462,1.9369049194538,0.645359871163964,0.589690941352322,0.992411104380153,1.22915734971204,0.33988634198904,0.352482310223951
1.62729368312284,1.69471271186083,0.648416670085862,0.590029262163917,0.756494585773908,0.910103404656272,0.427427845168859,0.329217388775355
0.967406797222793,1.72769285873807,0.750742420414463,0.654729034846718,1.23238234175369,1.25070560050402,0.139132912177593,0.223987009279064
0.679961032699794,0.692615067028298,0.67591472552158,0.674558502714331,0.528031117515638,0.53280916271023,0.485475810430944,0.3813169324015
0.671224129851907,0.362357442260016,0.279997770953923,0.461384369453317,1.00922762556002,0.97807531958432,0.167494577355683,0.184574945008127
1.11043673893437,1.28849074591175,0.372649851301685,0.469456053730687,0.544495063368231,0.965317034462389,0.134433362353593,0.167687703056446
1.83485302934423,1.59147993530069,0.316805686289445,0.400970598466679,1.80084299459122,1.4453353807552,0.444484278280288,0.415203746960126
0.500477793160826,0.874107981714456,0.670465629594401,0.59876792357421,1.5975613995688,1.35633261068745,0.309916240815073,0.315788169780534
0.917139913886786,0.87199812807081,0.277323297038674,0.387585779692018,0.97289119521156,1.05261241132808,0.362724350113422,0.380362847690047
2.36606825469062,2.71480443470512,0.277453570114449,0.303846122567084,1.07968101766892,1.36260157836329,0.191807749122381,0.207393388462246
2.35128949722275,2.11978000362608,0.243351866770536,0.301597363368706,0.998668985790573,0.95693422087892,0.388490412570536,0.358623362793346
1.96818860201165,1.7440469486046,0.231877690088004,0.403627035430851,0.634666956728324,1.03313787817068,0.296300157997757,0.305314307172692
1.16614396683872,1.22028197586076,0.519124661851674,0.552339887270787,1.63558340375312,1.57809073112764,0.486102236993611,0.427457503544281
1.53012665966526,1.75047521425892,0.267384944995865,0.360042341939505,1.4044527458027,1.04494190034072,0.462776992190629,0.507350025736772
1.98794929264113,1.90253646438492,0.645912631833926,0.585281806775617,0.718099958845414,0.963880857530083,0.320500211138278,0.208145651109074
1.73831848008558,1.28457404886473,0.638789286371321,0.675226709499025,0.548776225186884,0.852722883510934,0.130239639803767,0.215799753836841
